"gameid","team1","team2","set","team1pts","team2pts","team1setwon","team2setwon","team1sets","team2sets","team1win","team2win"
6175653,"Indiana St.","IUPUI",3,18,25,0,1,1,3,0,1
6175653,"Indiana St.","IUPUI",4,24,26,0,1,1,3,0,1
6175653,"Indiana St.","IUPUI",2,25,23,1,0,1,3,0,1
6175654,"Belmont","UC San Diego",3,25,21,1,0,2,3,0,1
6175654,"Belmont","UC San Diego",1,24,26,0,1,2,3,0,1
6175654,"Belmont","UC San Diego",5,10,15,0,1,2,3,0,1
6175654,"Belmont","UC San Diego",4,25,17,1,0,2,3,0,1
6175654,"Belmont","UC San Diego",2,14,25,0,1,2,3,0,1
6175655,"Missouri St.","Western Ill.",1,25,18,1,0,3,2,1,0
6175655,"Missouri St.","Western Ill.",2,20,25,0,1,3,2,1,0
6175655,"Missouri St.","Western Ill.",5,15,12,1,0,3,2,1,0
6175655,"Missouri St.","Western Ill.",3,20,25,0,1,3,2,1,0
6175655,"Missouri St.","Western Ill.",4,25,22,1,0,3,2,1,0
6175656,"South Alabama","Samford",2,25,19,1,0,3,0,1,0
6175656,"South Alabama","Samford",1,25,14,1,0,3,0,1,0
6175656,"South Alabama","Samford",3,25,13,1,0,3,0,1,0
6175657,"Memphis","Southern Miss.",2,18,25,0,1,0,3,0,1
6175657,"Memphis","Southern Miss.",1,18,25,0,1,0,3,0,1
6175657,"Memphis","Southern Miss.",3,17,25,0,1,0,3,0,1
6175658,"UIW","Oral Roberts",4,25,15,1,0,3,1,1,0
6175658,"UIW","Oral Roberts",2,23,25,0,1,3,1,1,0
6175658,"UIW","Oral Roberts",1,25,21,1,0,3,1,1,0
6175658,"UIW","Oral Roberts",3,25,21,1,0,3,1,1,0
6175659,"Arizona","New Mexico St.",4,25,23,1,0,3,1,1,0
6175659,"Arizona","New Mexico St.",3,21,25,0,1,3,1,1,0
6175659,"Arizona","New Mexico St.",1,25,17,1,0,3,1,1,0
6175659,"Arizona","New Mexico St.",2,27,25,1,0,3,1,1,0
6175660,"Southern Utah","Marshall",2,25,18,1,0,1,3,0,1
6175660,"Southern Utah","Marshall",3,20,25,0,1,1,3,0,1
6175660,"Southern Utah","Marshall",1,24,26,0,1,1,3,0,1
6175660,"Southern Utah","Marshall",4,18,25,0,1,1,3,0,1
6175661,"Tarleton St.","UC Riverside",2,25,20,1,0,3,1,1,0
6175661,"Tarleton St.","UC Riverside",1,23,25,0,1,3,1,1,0
6175661,"Tarleton St.","UC Riverside",4,25,23,1,0,3,1,1,0
6175661,"Tarleton St.","UC Riverside",3,25,22,1,0,3,1,1,0
6175662,"North Ala.","Central Ark.",2,25,20,1,0,3,1,1,0
6175662,"North Ala.","Central Ark.",4,25,22,1,0,3,1,1,0
6175662,"North Ala.","Central Ark.",3,19,25,0,1,3,1,1,0
6175662,"North Ala.","Central Ark.",1,25,17,1,0,3,1,1,0
6175663,"Winthrop","Eastern Ky.",3,18,25,0,1,0,3,0,1
6175663,"Winthrop","Eastern Ky.",1,16,25,0,1,0,3,0,1
6175663,"Winthrop","Eastern Ky.",2,24,26,0,1,0,3,0,1
6175664,"Tennessee St.","Jackson St.",1,25,20,1,0,2,3,0,1
6175664,"Tennessee St.","Jackson St.",3,16,25,0,1,2,3,0,1
6175664,"Tennessee St.","Jackson St.",4,25,18,1,0,2,3,0,1
6175664,"Tennessee St.","Jackson St.",5,7,15,0,1,2,3,0,1
6175664,"Tennessee St.","Jackson St.",2,8,25,0,1,2,3,0,1
6175665,"Akron","Cleveland St.",4,25,16,1,0,2,3,0,1
6175665,"Akron","Cleveland St.",5,8,15,0,1,2,3,0,1
6175665,"Akron","Cleveland St.",1,23,25,0,1,2,3,0,1
6175665,"Akron","Cleveland St.",2,25,21,1,0,2,3,0,1
6175665,"Akron","Cleveland St.",3,18,25,0,1,2,3,0,1
6175666,"Kansas","New Hampshire",2,25,14,1,0,3,0,1,0
6175666,"Kansas","New Hampshire",3,25,18,1,0,3,0,1,0
6175666,"Kansas","New Hampshire",1,25,16,1,0,3,0,1,0
6175667,"Pacific","CSU Bakersfield",3,28,26,1,0,3,0,1,0
6175667,"Pacific","CSU Bakersfield",1,25,20,1,0,3,0,1,0
6175667,"Pacific","CSU Bakersfield",2,25,12,1,0,3,0,1,0
6175668,"UT Arlington","McNeese",3,25,19,1,0,3,1,1,0
6175668,"UT Arlington","McNeese",4,25,22,1,0,3,1,1,0
6175668,"UT Arlington","McNeese",1,25,18,1,0,3,1,1,0
6175668,"UT Arlington","McNeese",2,26,28,0,1,3,1,1,0
6175669,"San Francisco","UTRGV",1,25,18,1,0,3,0,1,0
6175669,"San Francisco","UTRGV",2,25,19,1,0,3,0,1,0
6175669,"San Francisco","UTRGV",3,25,23,1,0,3,0,1,0
6175670,"Troy","Grambling",2,25,17,1,0,3,0,1,0
6175670,"Troy","Grambling",1,25,16,1,0,3,0,1,0
6175670,"Troy","Grambling",3,25,13,1,0,3,0,1,0
6175671,"West Virginia","Robert Morris",4,25,13,1,0,3,1,1,0
6175671,"West Virginia","Robert Morris",2,21,25,0,1,3,1,1,0
6175671,"West Virginia","Robert Morris",1,34,32,1,0,3,1,1,0
6175671,"West Virginia","Robert Morris",3,25,13,1,0,3,1,1,0
6175672,"Kennesaw St.","Northern Ky.",5,15,7,1,0,3,2,1,0
6175672,"Kennesaw St.","Northern Ky.",1,25,19,1,0,3,2,1,0
6175672,"Kennesaw St.","Northern Ky.",4,22,25,0,1,3,2,1,0
6175672,"Kennesaw St.","Northern Ky.",2,18,25,0,1,3,2,1,0
6175672,"Kennesaw St.","Northern Ky.",3,25,21,1,0,3,2,1,0
6175673,"Wake Forest","App State",2,25,21,1,0,3,2,1,0
6175673,"Wake Forest","App State",5,15,12,1,0,3,2,1,0
6175673,"Wake Forest","App State",4,25,20,1,0,3,2,1,0
6175673,"Wake Forest","App State",1,17,25,0,1,3,2,1,0
6175673,"Wake Forest","App State",3,25,27,0,1,3,2,1,0
6175674,"Bellarmine","Texas St.",3,10,25,0,1,0,3,0,1
6175674,"Bellarmine","Texas St.",2,20,25,0,1,0,3,0,1
6175674,"Bellarmine","Texas St.",1,16,25,0,1,0,3,0,1
6175675,"Sam Houston","Ole Miss",1,16,25,0,1,0,3,0,1
6175675,"Sam Houston","Ole Miss",3,17,25,0,1,0,3,0,1
6175675,"Sam Houston","Ole Miss",2,23,25,0,1,0,3,0,1
6175676,"New Mexico","Northern Ariz.",1,25,12,1,0,3,0,1,0
6175676,"New Mexico","Northern Ariz.",3,25,17,1,0,3,0,1,0
6175676,"New Mexico","Northern Ariz.",2,25,20,1,0,3,0,1,0
6175677,"Iowa St.","Ohio",1,25,23,1,0,3,0,1,0
6175677,"Iowa St.","Ohio",3,25,13,1,0,3,0,1,0
6175677,"Iowa St.","Ohio",2,25,17,1,0,3,0,1,0
6175678,"Duke","Coastal Carolina",2,27,25,1,0,3,0,1,0
6175678,"Duke","Coastal Carolina",1,25,14,1,0,3,0,1,0
6175678,"Duke","Coastal Carolina",3,25,18,1,0,3,0,1,0
6175679,"Tennessee","Evansville",1,25,18,1,0,3,0,1,0
6175679,"Tennessee","Evansville",3,25,23,1,0,3,0,1,0
6175679,"Tennessee","Evansville",2,25,13,1,0,3,0,1,0
6175680,"UNC Greensboro","Charlotte",4,17,25,0,1,2,3,0,1
6175680,"UNC Greensboro","Charlotte",5,6,15,0,1,2,3,0,1
6175680,"UNC Greensboro","Charlotte",2,25,23,1,0,2,3,0,1
6175680,"UNC Greensboro","Charlotte",1,15,25,0,1,2,3,0,1
6175680,"UNC Greensboro","Charlotte",3,26,24,1,0,2,3,0,1
6175681,"Utah Tech","Idaho",1,25,15,1,0,3,1,1,0
6175681,"Utah Tech","Idaho",3,16,25,0,1,3,1,1,0
6175681,"Utah Tech","Idaho",2,25,10,1,0,3,1,1,0
6175681,"Utah Tech","Idaho",4,25,9,1,0,3,1,1,0
6175682,"Notre Dame","Toledo",2,21,25,0,1,3,1,1,0
6175682,"Notre Dame","Toledo",1,25,22,1,0,3,1,1,0
6175682,"Notre Dame","Toledo",3,25,20,1,0,3,1,1,0
6175682,"Notre Dame","Toledo",4,25,20,1,0,3,1,1,0
6175683,"Tulane","Clemson",2,20,25,0,1,0,3,0,1
6175683,"Tulane","Clemson",3,13,25,0,1,0,3,0,1
6175683,"Tulane","Clemson",1,22,25,0,1,0,3,0,1
6175684,"UNLV","Portland",2,20,25,0,1,3,1,1,0
6175684,"UNLV","Portland",3,25,18,1,0,3,1,1,0
6175684,"UNLV","Portland",1,25,19,1,0,3,1,1,0
6175684,"UNLV","Portland",4,25,21,1,0,3,1,1,0
6175685,"UNI","Dayton",3,19,25,0,1,0,3,0,1
6175685,"UNI","Dayton",2,22,25,0,1,0,3,0,1
6175685,"UNI","Dayton",1,24,26,0,1,0,3,0,1
6175686,"SMU","Texas Tech",5,15,10,1,0,3,2,1,0
6175686,"SMU","Texas Tech",2,22,25,0,1,3,2,1,0
6175686,"SMU","Texas Tech",3,21,25,0,1,3,2,1,0
6175686,"SMU","Texas Tech",1,25,11,1,0,3,2,1,0
6175686,"SMU","Texas Tech",4,25,20,1,0,3,2,1,0
6175687,"Virginia","Norfolk St.",3,25,15,1,0,3,0,1,0
6175687,"Virginia","Norfolk St.",2,25,17,1,0,3,0,1,0
6175687,"Virginia","Norfolk St.",1,25,16,1,0,3,0,1,0
6175688,"Bucknell","Army West Point",2,22,25,0,1,0,3,0,1
6175688,"Bucknell","Army West Point",1,21,25,0,1,0,3,0,1
6175688,"Bucknell","Army West Point",3,23,25,0,1,0,3,0,1
6175689,"Loyola Maryland","Navy",4,23,25,0,1,1,3,0,1
6175689,"Loyola Maryland","Navy",2,22,25,0,1,1,3,0,1
6175689,"Loyola Maryland","Navy",3,25,18,1,0,1,3,0,1
6175689,"Loyola Maryland","Navy",1,22,25,0,1,1,3,0,1
6175690,"Northwestern St.","Louisiana Tech",3,25,16,1,0,3,0,1,0
6175690,"Northwestern St.","Louisiana Tech",2,25,23,1,0,3,0,1,0
6175690,"Northwestern St.","Louisiana Tech",1,25,20,1,0,3,0,1,0
6175691,"Villanova","Sacred Heart",1,25,10,1,0,3,0,1,0
6175691,"Villanova","Sacred Heart",2,25,17,1,0,3,0,1,0
6175691,"Villanova","Sacred Heart",3,25,20,1,0,3,0,1,0
6175692,"Utah","Weber St.",2,25,20,1,0,3,1,1,0
6175692,"Utah","Weber St.",1,25,18,1,0,3,1,1,0
6175692,"Utah","Weber St.",4,25,16,1,0,3,1,1,0
6175692,"Utah","Weber St.",3,15,25,0,1,3,1,1,0
6175693,"Charleston So.","Florida A&M",4,21,25,0,1,1,3,0,1
6175693,"Charleston So.","Florida A&M",2,15,25,0,1,1,3,0,1
6175693,"Charleston So.","Florida A&M",1,25,17,1,0,1,3,0,1
6175693,"Charleston So.","Florida A&M",3,23,25,0,1,1,3,0,1
6175694,"Purdue Fort Wayne","Miami (OH)",2,23,25,0,1,1,3,0,1
6175694,"Purdue Fort Wayne","Miami (OH)",4,19,25,0,1,1,3,0,1
6175694,"Purdue Fort Wayne","Miami (OH)",3,9,25,0,1,1,3,0,1
6175694,"Purdue Fort Wayne","Miami (OH)",1,25,21,1,0,1,3,0,1
6175695,"Boise St.","South Dakota St.",2,25,23,1,0,3,0,1,0
6175695,"Boise St.","South Dakota St.",1,25,17,1,0,3,0,1,0
6175695,"Boise St.","South Dakota St.",3,25,17,1,0,3,0,1,0
6175696,"Furman","Georgia St.",4,25,23,1,0,3,1,1,0
6175696,"Furman","Georgia St.",2,24,26,0,1,3,1,1,0
6175696,"Furman","Georgia St.",1,25,21,1,0,3,1,1,0
6175696,"Furman","Georgia St.",3,25,20,1,0,3,1,1,0
6175697,"Chattanooga","Morehead St.",1,25,23,1,0,3,0,1,0
6175697,"Chattanooga","Morehead St.",3,25,20,1,0,3,0,1,0
6175697,"Chattanooga","Morehead St.",2,25,20,1,0,3,0,1,0
6175698,"Boston College","Harvard",2,27,25,1,0,3,0,1,0
6175698,"Boston College","Harvard",3,25,18,1,0,3,0,1,0
6175698,"Boston College","Harvard",1,25,14,1,0,3,0,1,0
6175699,"Kansas City","Austin Peay",2,25,21,1,0,3,1,1,0
6175699,"Kansas City","Austin Peay",3,25,18,1,0,3,1,1,0
6175699,"Kansas City","Austin Peay",4,25,13,1,0,3,1,1,0
6175699,"Kansas City","Austin Peay",1,22,25,0,1,3,1,1,0
6175700,"Colorado St.","Colorado",2,25,20,1,0,2,3,0,1
6175700,"Colorado St.","Colorado",3,19,25,0,1,2,3,0,1
6175700,"Colorado St.","Colorado",4,26,28,0,1,2,3,0,1
6175700,"Colorado St.","Colorado",5,13,15,0,1,2,3,0,1
6175700,"Colorado St.","Colorado",1,25,17,1,0,2,3,0,1
6175701,"Cornell","Morgan St.",2,25,20,1,0,3,0,1,0
6175701,"Cornell","Morgan St.",3,25,16,1,0,3,0,1,0
6175701,"Cornell","Morgan St.",1,34,32,1,0,3,0,1,0
6175702,"George Mason","UAlbany",2,23,25,0,1,1,3,0,1
6175702,"George Mason","UAlbany",4,18,25,0,1,1,3,0,1
6175702,"George Mason","UAlbany",1,25,20,1,0,1,3,0,1
6175702,"George Mason","UAlbany",3,21,25,0,1,1,3,0,1
6175703,"FIU","Stetson",2,24,26,0,1,3,1,1,0
6175703,"FIU","Stetson",4,25,22,1,0,3,1,1,0
6175703,"FIU","Stetson",1,25,16,1,0,3,1,1,0
6175703,"FIU","Stetson",3,28,26,1,0,3,1,1,0
6175704,"Georgia Tech","Georgia",4,21,25,0,1,1,3,0,1
6175704,"Georgia Tech","Georgia",2,26,28,0,1,1,3,0,1
6175704,"Georgia Tech","Georgia",1,25,21,1,0,1,3,0,1
6175704,"Georgia Tech","Georgia",3,21,25,0,1,1,3,0,1
6175705,"FGCU","Fla. Atlantic",1,25,20,1,0,3,0,1,0
6175705,"FGCU","Fla. Atlantic",3,25,21,1,0,3,0,1,0
6175705,"FGCU","Fla. Atlantic",2,25,16,1,0,3,0,1,0
6175706,"Delaware St.","NJIT",1,25,16,1,0,3,0,1,0
6175706,"Delaware St.","NJIT",3,25,20,1,0,3,0,1,0
6175706,"Delaware St.","NJIT",2,25,13,1,0,3,0,1,0
6175707,"Lafayette","Holy Cross",1,26,24,1,0,3,1,1,0
6175707,"Lafayette","Holy Cross",4,25,21,1,0,3,1,1,0
6175707,"Lafayette","Holy Cross",3,22,25,0,1,3,1,1,0
6175707,"Lafayette","Holy Cross",2,25,18,1,0,3,1,1,0
6175708,"Texas Southern","UMES",1,21,25,0,1,1,3,0,1
6175708,"Texas Southern","UMES",3,17,25,0,1,1,3,0,1
6175708,"Texas Southern","UMES",4,24,26,0,1,1,3,0,1
6175708,"Texas Southern","UMES",2,25,16,1,0,1,3,0,1
6175709,"North Florida","South Fla.",3,19,25,0,1,1,3,0,1
6175709,"North Florida","South Fla.",4,19,25,0,1,1,3,0,1
6175709,"North Florida","South Fla.",1,23,25,0,1,1,3,0,1
6175709,"North Florida","South Fla.",2,25,19,1,0,1,3,0,1
6175710,"St. John's (NY)","Arkansas",2,16,25,0,1,1,3,0,1
6175710,"St. John's (NY)","Arkansas",3,17,25,0,1,1,3,0,1
6175710,"St. John's (NY)","Arkansas",4,21,25,0,1,1,3,0,1
6175710,"St. John's (NY)","Arkansas",1,25,19,1,0,1,3,0,1
6175711,"Texas","Washington St.",1,25,21,1,0,1,3,0,1
6175711,"Texas","Washington St.",3,22,25,0,1,1,3,0,1
6175711,"Texas","Washington St.",2,22,25,0,1,1,3,0,1
6175711,"Texas","Washington St.",4,22,25,0,1,1,3,0,1
6175712,"Arizona St.","Southern Miss.",1,25,22,1,0,3,0,1,0
6175712,"Arizona St.","Southern Miss.",2,25,6,1,0,3,0,1,0
6175712,"Arizona St.","Southern Miss.",3,25,21,1,0,3,0,1,0
6175713,"Alabama A&M","South Fla.",1,7,25,0,1,0,3,0,1
6175713,"Alabama A&M","South Fla.",3,10,25,0,1,0,3,0,1
6175713,"Alabama A&M","South Fla.",2,15,25,0,1,0,3,0,1
6175714,"Ohio","UC Santa Barbara",4,19,25,0,1,1,3,0,1
6175714,"Ohio","UC Santa Barbara",3,13,25,0,1,1,3,0,1
6175714,"Ohio","UC Santa Barbara",2,25,21,1,0,1,3,0,1
6175714,"Ohio","UC Santa Barbara",1,22,25,0,1,1,3,0,1
6175715,"LMU (CA)","Montana",3,25,18,1,0,3,0,1,0
6175715,"LMU (CA)","Montana",1,25,15,1,0,3,0,1,0
6175715,"LMU (CA)","Montana",2,25,18,1,0,3,0,1,0
6175716,"Eastern Mich.","Gardner-Webb",4,17,25,0,1,1,3,0,1
6175716,"Eastern Mich.","Gardner-Webb",1,19,25,0,1,1,3,0,1
6175716,"Eastern Mich.","Gardner-Webb",3,20,25,0,1,1,3,0,1
6175716,"Eastern Mich.","Gardner-Webb",2,25,22,1,0,1,3,0,1
6175717,"Jackson St.","Belmont",1,16,25,0,1,0,3,0,1
6175717,"Jackson St.","Belmont",3,18,25,0,1,0,3,0,1
6175717,"Jackson St.","Belmont",2,23,25,0,1,0,3,0,1
6175718,"Southern U.","Southeastern La.",3,22,25,0,1,0,3,0,1
6175718,"Southern U.","Southeastern La.",2,11,25,0,1,0,3,0,1
6175718,"Southern U.","Southeastern La.",1,23,25,0,1,0,3,0,1
6175719,"New Mexico St.","Long Beach St.",2,16,25,0,1,1,3,0,1
6175719,"New Mexico St.","Long Beach St.",4,33,35,0,1,1,3,0,1
6175719,"New Mexico St.","Long Beach St.",1,19,25,0,1,1,3,0,1
6175719,"New Mexico St.","Long Beach St.",3,27,25,1,0,1,3,0,1
6175720,"Bellarmine","New Hampshire",3,21,25,0,1,1,3,0,1
6175720,"Bellarmine","New Hampshire",4,24,26,0,1,1,3,0,1
6175720,"Bellarmine","New Hampshire",2,23,25,0,1,1,3,0,1
6175720,"Bellarmine","New Hampshire",1,25,23,1,0,1,3,0,1
6175721,"Saint Mary's (CA)","Washington",2,25,18,1,0,1,3,0,1
6175721,"Saint Mary's (CA)","Washington",4,18,25,0,1,1,3,0,1
6175721,"Saint Mary's (CA)","Washington",1,16,25,0,1,1,3,0,1
6175721,"Saint Mary's (CA)","Washington",3,19,25,0,1,1,3,0,1
6175722,"Delaware","Campbell",1,16,25,0,1,3,1,1,0
6175722,"Delaware","Campbell",3,25,21,1,0,3,1,1,0
6175722,"Delaware","Campbell",4,25,22,1,0,3,1,1,0
6175722,"Delaware","Campbell",2,25,16,1,0,3,1,1,0
6175723,"Purdue Fort Wayne","SIUE",3,19,25,0,1,1,3,0,1
6175723,"Purdue Fort Wayne","SIUE",1,19,25,0,1,1,3,0,1
6175723,"Purdue Fort Wayne","SIUE",4,17,25,0,1,1,3,0,1
6175723,"Purdue Fort Wayne","SIUE",2,27,25,1,0,1,3,0,1
6175724,"Rhode Island","American",1,25,19,1,0,3,2,1,0
6175724,"Rhode Island","American",5,15,7,1,0,3,2,1,0
6175724,"Rhode Island","American",3,21,25,0,1,3,2,1,0
6175724,"Rhode Island","American",2,21,25,0,1,3,2,1,0
6175724,"Rhode Island","American",4,31,29,1,0,3,2,1,0
6175725,"FGCU","Le Moyne",1,25,10,1,0,3,0,1,0
6175725,"FGCU","Le Moyne",3,25,21,1,0,3,0,1,0
6175725,"FGCU","Le Moyne",2,25,10,1,0,3,0,1,0
6175726,"UNLV","Lamar University",3,25,13,1,0,3,0,1,0
6175726,"UNLV","Lamar University",1,25,5,1,0,3,0,1,0
6175726,"UNLV","Lamar University",2,25,15,1,0,3,0,1,0
6175727,"Ball St.","ETSU",1,25,17,1,0,3,0,1,0
6175727,"Ball St.","ETSU",2,26,24,1,0,3,0,1,0
6175727,"Ball St.","ETSU",3,25,13,1,0,3,0,1,0
6175728,"Georgetown","NJIT",1,28,26,1,0,3,0,1,0
6175728,"Georgetown","NJIT",3,25,19,1,0,3,0,1,0
6175728,"Georgetown","NJIT",2,25,17,1,0,3,0,1,0
6175729,"UAlbany","Middle Tenn.",3,9,25,0,1,0,3,0,1
6175729,"UAlbany","Middle Tenn.",2,13,25,0,1,0,3,0,1
6175729,"UAlbany","Middle Tenn.",1,16,25,0,1,0,3,0,1
6175730,"Central Ark.","Mississippi Val.",3,25,7,1,0,3,0,1,0
6175730,"Central Ark.","Mississippi Val.",1,25,10,1,0,3,0,1,0
6175730,"Central Ark.","Mississippi Val.",2,25,12,1,0,3,0,1,0
6175731,"Austin Peay","Southeast Mo. St.",2,25,23,1,0,1,3,0,1
6175731,"Austin Peay","Southeast Mo. St.",1,13,25,0,1,1,3,0,1
6175731,"Austin Peay","Southeast Mo. St.",4,15,25,0,1,1,3,0,1
6175731,"Austin Peay","Southeast Mo. St.",3,19,25,0,1,1,3,0,1
6175732,"New Orleans","Prairie View",1,13,25,0,1,0,3,0,1
6175732,"New Orleans","Prairie View",2,18,25,0,1,0,3,0,1
6175732,"New Orleans","Prairie View",3,18,25,0,1,0,3,0,1
6175733,"Miami (FL)","Stetson",1,28,26,1,0,3,0,1,0
6175733,"Miami (FL)","Stetson",3,25,21,1,0,3,0,1,0
6175733,"Miami (FL)","Stetson",2,25,20,1,0,3,0,1,0
6175734,"Tulsa","Sam Houston",5,15,13,1,0,3,2,1,0
6175734,"Tulsa","Sam Houston",1,22,25,0,1,3,2,1,0
6175734,"Tulsa","Sam Houston",3,25,17,1,0,3,2,1,0
6175734,"Tulsa","Sam Houston",2,25,27,0,1,3,2,1,0
6175734,"Tulsa","Sam Houston",4,27,25,1,0,3,2,1,0
6175735,"Buffalo","Columbia",1,25,19,1,0,3,0,1,0
6175735,"Buffalo","Columbia",2,25,9,1,0,3,0,1,0
6175735,"Buffalo","Columbia",3,25,12,1,0,3,0,1,0
6175736,"Eastern Wash.","San Diego St.",3,14,25,0,1,0,3,0,1
6175736,"Eastern Wash.","San Diego St.",1,21,25,0,1,0,3,0,1
6175736,"Eastern Wash.","San Diego St.",2,19,25,0,1,0,3,0,1
6175737,"SMU","A&M-Corpus Christi",4,25,14,1,0,3,1,1,0
6175737,"SMU","A&M-Corpus Christi",2,25,15,1,0,3,1,1,0
6175737,"SMU","A&M-Corpus Christi",3,25,27,0,1,3,1,1,0
6175737,"SMU","A&M-Corpus Christi",1,27,25,1,0,3,1,1,0
6175738,"Northwestern St.","ULM",3,25,10,1,0,3,0,1,0
6175738,"Northwestern St.","ULM",1,25,20,1,0,3,0,1,0
6175738,"Northwestern St.","ULM",2,25,19,1,0,3,0,1,0
6175739,"Utah Tech","Marshall",3,25,20,1,0,2,3,0,1
6175739,"Utah Tech","Marshall",1,26,28,0,1,2,3,0,1
6175739,"Utah Tech","Marshall",5,12,15,0,1,2,3,0,1
6175739,"Utah Tech","Marshall",2,25,18,1,0,2,3,0,1
6175739,"Utah Tech","Marshall",4,21,25,0,1,2,3,0,1
6175740,"Bradley","Omaha",3,18,25,0,1,0,3,0,1
6175740,"Bradley","Omaha",1,18,25,0,1,0,3,0,1
6175740,"Bradley","Omaha",2,17,25,0,1,0,3,0,1
6175741,"Charlotte","UNC Asheville",5,15,13,1,0,3,2,1,0
6175741,"Charlotte","UNC Asheville",3,25,20,1,0,3,2,1,0
6175741,"Charlotte","UNC Asheville",4,15,25,0,1,3,2,1,0
6175741,"Charlotte","UNC Asheville",1,25,12,1,0,3,2,1,0
6175741,"Charlotte","UNC Asheville",2,30,32,0,1,3,2,1,0
6175742,"Auburn","Samford",2,20,25,0,1,3,1,1,0
6175742,"Auburn","Samford",3,26,24,1,0,3,1,1,0
6175742,"Auburn","Samford",1,25,19,1,0,3,1,1,0
6175742,"Auburn","Samford",4,25,11,1,0,3,1,1,0
6175743,"Southern Utah","Idaho",3,25,19,1,0,3,0,1,0
6175743,"Southern Utah","Idaho",2,25,16,1,0,3,0,1,0
6175743,"Southern Utah","Idaho",1,25,20,1,0,3,0,1,0
6175744,"CSU Bakersfield","Fresno St.",5,12,15,0,1,2,3,0,1
6175744,"CSU Bakersfield","Fresno St.",4,19,25,0,1,2,3,0,1
6175744,"CSU Bakersfield","Fresno St.",3,25,22,1,0,2,3,0,1
6175744,"CSU Bakersfield","Fresno St.",1,13,25,0,1,2,3,0,1
6175744,"CSU Bakersfield","Fresno St.",2,27,25,1,0,2,3,0,1
6175745,"Arizona","Alabama St.",1,25,12,1,0,3,0,1,0
6175745,"Arizona","Alabama St.",2,25,16,1,0,3,0,1,0
6175745,"Arizona","Alabama St.",3,25,18,1,0,3,0,1,0
6175746,"Eastern Mich.","Morehead St.",2,26,24,1,0,1,3,0,1
6175746,"Eastern Mich.","Morehead St.",1,23,25,0,1,1,3,0,1
6175746,"Eastern Mich.","Morehead St.",4,21,25,0,1,1,3,0,1
6175746,"Eastern Mich.","Morehead St.",3,14,25,0,1,1,3,0,1
6175747,"Fairfield","Canisius",2,25,9,1,0,3,0,1,0
6175747,"Fairfield","Canisius",1,25,17,1,0,3,0,1,0
6175747,"Fairfield","Canisius",3,25,23,1,0,3,0,1,0
6175748,"Southern Ill.","Oakland",1,22,25,0,1,3,1,1,0
6175748,"Southern Ill.","Oakland",2,25,19,1,0,3,1,1,0
6175748,"Southern Ill.","Oakland",4,25,20,1,0,3,1,1,0
6175748,"Southern Ill.","Oakland",3,25,21,1,0,3,1,1,0
6175749,"Wyoming","Idaho St.",1,25,20,1,0,3,1,1,0
6175749,"Wyoming","Idaho St.",2,25,21,1,0,3,1,1,0
6175749,"Wyoming","Idaho St.",4,25,21,1,0,3,1,1,0
6175749,"Wyoming","Idaho St.",3,25,27,0,1,3,1,1,0
6175750,"Hofstra","Elon",2,25,20,1,0,3,0,1,0
6175750,"Hofstra","Elon",1,35,33,1,0,3,0,1,0
6175750,"Hofstra","Elon",3,25,21,1,0,3,0,1,0
6175751,"Missouri St.","Arkansas St.",1,25,23,1,0,1,3,0,1
6175751,"Missouri St.","Arkansas St.",3,11,25,0,1,1,3,0,1
6175751,"Missouri St.","Arkansas St.",4,20,25,0,1,1,3,0,1
6175751,"Missouri St.","Arkansas St.",2,19,25,0,1,1,3,0,1
6175752,"Marquette","Air Force",3,25,19,1,0,3,0,1,0
6175752,"Marquette","Air Force",2,25,11,1,0,3,0,1,0
6175752,"Marquette","Air Force",1,25,18,1,0,3,0,1,0
6175753,"Boise St.","Montana",4,25,21,1,0,3,1,1,0
6175753,"Boise St.","Montana",2,25,20,1,0,3,1,1,0
6175753,"Boise St.","Montana",1,19,25,0,1,3,1,1,0
6175753,"Boise St.","Montana",3,25,19,1,0,3,1,1,0
6175754,"Kansas St.","Rice",2,23,25,0,1,0,3,0,1
6175754,"Kansas St.","Rice",1,15,25,0,1,0,3,0,1
6175754,"Kansas St.","Rice",3,21,25,0,1,0,3,0,1
6175755,"Iona","Rider",1,25,18,1,0,3,1,1,0
6175755,"Iona","Rider",3,25,23,1,0,3,1,1,0
6175755,"Iona","Rider",2,25,27,0,1,3,1,1,0
6175755,"Iona","Rider",4,28,26,1,0,3,1,1,0
6175756,"North Ala.","Ark.-Pine Bluff",3,25,8,1,0,3,0,1,0
6175756,"North Ala.","Ark.-Pine Bluff",1,25,16,1,0,3,0,1,0
6175756,"North Ala.","Ark.-Pine Bluff",2,25,9,1,0,3,0,1,0
6175757,"Kansas","Texas St.",1,25,20,1,0,3,0,1,0
6175757,"Kansas","Texas St.",3,25,12,1,0,3,0,1,0
6175757,"Kansas","Texas St.",2,25,17,1,0,3,0,1,0
6175758,"Nevada","California",2,25,23,1,0,1,3,0,1
6175758,"Nevada","California",1,21,25,0,1,1,3,0,1
6175758,"Nevada","California",3,21,25,0,1,1,3,0,1
6175758,"Nevada","California",4,15,25,0,1,1,3,0,1
6175759,"Hampton","Towson",1,13,25,0,1,0,3,0,1
6175759,"Hampton","Towson",2,19,25,0,1,0,3,0,1
